FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
1/31/2021,2,-99,-99,-99,25,2,2,11,-99,-99,-99,1,27,5,1,-99,42,-99,-99,3,7,31,3,50,11,35,10,2,36,-99,38,13,-99,6,-99,-99,-99
1/31/2021,3,-99,-99,-99,27,5,7,27,-99,-99,-99,1,30,4,1,-99,41,-99,-99,4,5,31,1,45,10,36,8,5,37,-99,31,17,-99,12,-99,-99,-99
1/31/2021,4,-99,-99,-99,27,17,16,25,-99,-99,-99,2,35,2,1,-99,42,-99,-99,1,10,39,3,44,12,32,4,11,36,-99,14,14,-99,11,-99,-99,-99
1/31/2021,5,-99,-99,-99,25,23,7,24,-99,-99,-99,1,36,7,1,-99,44,-99,-99,1,2,39,7,42,16,32,11,18,38,-99,26,7,-99,10,-99,-99,-99
1/31/2021,6,-99,-99,-99,13,9,3,26,-99,-99,-99,0,22,8,1,-99,45,-99,-99,1,2,21,4,42,20,31,12,15,34,-99,24,13,-99,5,-99,-99,-99
1/31/2021,7,-99,-99,-99,19,2,0,21,-99,-99,-99,0,10,2,1,-99,44,-99,-99,1,2,4,1,41,6,25,4,2,26,-99,5,15,-99,3,-99,-99,-99
1/31/2021,8,-99,-99,-99,5,2,1,17,-99,-99,-99,0,11,5,2,-99,41,-99,-99,2,2,1,2,42,6,19,6,3,21,-99,21,5,-99,2,-99,-99,-99
1/31/2021,9,-99,-99,-99,19,5,8,13,-99,-99,-99,1,15,20,13,-99,42,-99,-99,4,4,6,15,37,12,10,10,4,26,-99,11,7,-99,10,-99,-99,-99
1/31/2021,10,-99,-99,-99,28,17,23,31,-99,-99,-99,13,37,32,23,-99,50,-99,-99,13,13,22,32,46,32,24,20,13,46,-99,31,18,-99,27,-99,-99,-99
1/31/2021,11,-99,-99,-99,45,39,39,56,-99,-99,-99,34,52,48,42,-99,56,-99,-99,33,36,54,46,64,48,42,36,32,62,-99,55,38,-99,43,-99,-99,-99
1/31/2021,12,-99,-99,-99,43,49,54,59,-99,-99,-99,48,59,58,54,-99,55,-99,-99,45,51,59,53,65,66,52,47,39,59,-99,65,50,-99,54,-99,-99,-99
1/31/2021,13,-99,-99,-99,43,50,59,61,-99,-99,-99,53,57,61,61,-99,61,-99,-99,50,56,69,47,75,64,59,51,42,74,-99,70,57,-99,58,-99,-99,-99
1/31/2021,14,-99,-99,-99,49,53,59,66,-99,-99,-99,57,65,56,57,-99,67,-99,-99,46,54,67,45,76,63,61,52,39,73,-99,68,61,-99,59,-99,-99,-99
1/31/2021,15,-99,-99,-99,48,53,53,70,-99,-99,-99,49,66,51,52,-99,71,-99,-99,43,50,67,45,71,52,67,43,35,73,-99,61,59,-99,55,-99,-99,-99
1/31/2021,16,-99,-99,-99,42,47,47,61,-99,-99,-99,47,57,52,49,-99,69,-99,-99,43,47,57,43,59,53,60,43,35,69,-99,52,51,-99,49,-99,-99,-99
1/31/2021,17,-99,-99,-99,40,44,46,56,-99,-99,-99,44,52,49,49,-99,62,-99,-99,45,44,52,41,56,49,54,39,32,57,-99,49,49,-99,46,-99,-99,-99
1/31/2021,18,-99,-99,-99,31,38,38,49,-99,-99,-99,36,45,44,42,-99,54,-99,-99,37,43,45,37,51,44,48,34,28,52,-99,45,40,-99,41,-99,-99,-99
1/31/2021,19,-99,-99,-99,24,30,31,39,-99,-99,-99,31,35,37,32,-99,40,-99,-99,36,33,32,33,43,35,37,26,23,39,-99,36,33,-99,35,-99,-99,-99
1/31/2021,20,-99,-99,-99,23,27,30,34,-99,-99,-99,29,33,33,31,-99,30,-99,-99,37,27,29,31,36,31,32,20,21,34,-99,29,30,-99,29,-99,-99,-99
1/31/2021,21,-99,-99,-99,20,23,25,30,-99,-99,-99,24,34,29,31,-99,31,-99,-99,29,30,26,29,34,30,27,22,18,35,-99,30,29,-99,26,-99,-99,-99
1/31/2021,22,-99,-99,-99,22,23,27,31,-99,-99,-99,25,31,32,29,-99,25,-99,-99,29,28,30,29,30,31,25,20,21,32,-99,27,31,-99,23,-99,-99,-99
1/31/2021,23,-99,-99,-99,21,26,31,32,-99,-99,-99,26,31,36,34,-99,27,-99,-99,35,31,32,31,31,36,26,25,22,31,-99,28,32,-99,28,-99,-99,-99
1/31/2021,24,-99,-99,-99,22,26,27,35,-99,-99,-99,16,34,33,35,-99,30,-99,-99,35,32,-99,29,36,34,31,25,21,-99,-99,-99,34,-99,30,-99,-99,-99
2/1/2021,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/1/2021,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/1/2021,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/1/2021,4,-99,-99,-99,30,30,29,36,-99,-99,-99,21,38,36,35,-99,33,-99,-99,29,32,32,19,37,36,34,25,25,38,-99,31,36,-99,31,-99,-99,-99
2/1/2021,5,-99,-99,-99,23,27,26,36,-99,-99,-99,22,36,34,33,-99,28,-99,-99,34,31,30,21,34,34,33,26,22,36,-99,31,23,-99,30,-99,-99,-99
2/1/2021,6,-99,-99,-99,19,26,16,34,-99,-99,-99,16,31,30,31,-99,27,-99,-99,27,24,27,23,34,30,31,22,17,35,-99,28,19,-99,27,-99,-99,-99
2/1/2021,7,-99,-99,-99,19,21,8,32,-99,-99,-99,7,25,25,25,-99,25,-99,-99,22,17,21,21,31,27,27,21,12,34,-99,21,14,-99,23,-99,-99,-99
2/1/2021,8,-99,-99,-99,12,17,8,26,-99,-99,-99,3,16,23,24,-99,23,-99,-99,22,7,19,15,27,22,23,17,14,28,-99,19,18,-99,18,-99,-99,-99
2/1/2021,9,-99,-99,-99,16,18,13,27,-99,-99,-99,11,29,24,21,-99,23,-99,-99,16,10,21,20,24,27,23,17,16,29,-99,18,17,-99,19,-99,-99,-99
2/1/2021,10,-99,-99,-99,18,22,14,29,-99,-99,-99,15,28,23,24,-99,24,-99,-99,15,15,24,22,24,26,26,18,13,29,-99,17,18,-99,18,-99,-99,-99
2/1/2021,11,-99,-99,-99,14,18,18,24,-99,-99,-99,20,20,24,26,-99,26,-99,-99,20,15,19,27,25,27,23,19,16,28,-99,20,18,-99,19,-99,-99,-99
2/1/2021,12,-99,-99,-99,23,22,27,24,-99,-99,-99,27,31,34,34,-99,24,-99,-99,30,23,28,30,29,34,20,26,23,27,-99,29,29,-99,23,-99,-99,-99
2/1/2021,13,-99,-99,-99,26,29,33,33,-99,-99,-99,33,35,40,40,-99,25,-99,-99,35,30,35,34,37,43,29,32,26,34,-99,39,35,-99,31,-99,-99,-99
2/1/2021,14,-99,-99,-99,33,35,39,41,-99,-99,-99,39,44,46,45,-99,30,-99,-99,37,39,40,37,43,49,35,38,28,39,-99,44,43,-99,36,-99,-99,-99
2/1/2021,15,-99,-99,-99,38,42,45,50,-99,-99,-99,43,51,52,52,-99,36,-99,-99,40,49,50,41,54,57,43,44,31,49,-99,53,49,-99,45,-99,-99,-99
2/1/2021,16,-99,-99,-99,42,49,52,62,-99,-99,-99,44,57,58,59,-99,45,-99,-99,44,57,59,45,65,68,54,51,33,61,-99,63,54,-99,56,-99,-99,-99
2/1/2021,17,-99,-99,-99,40,54,53,72,-99,-99,-99,43,57,56,58,-99,51,-99,-99,46,59,65,44,72,71,64,54,31,69,-99,73,50,-99,64,-99,-99,-99
2/1/2021,18,-99,-99,-99,34,54,44,72,-99,-99,-99,37,51,48,50,-99,54,-99,-99,40,51,59,39,76,57,64,42,27,69,-99,75,45,-99,65,-99,-99,-99
2/1/2021,19,-99,-99,-99,24,35,32,55,-99,-99,-99,33,40,33,38,-99,50,-99,-99,27,29,36,32,69,32,50,26,21,55,-99,51,32,-99,49,-99,-99,-99
2/1/2021,20,-99,-99,-99,22,21,21,28,-99,-99,-99,29,37,27,26,-99,40,-99,-99,23,24,25,25,39,20,24,17,17,39,-99,26,24,-99,25,-99,-99,-99
2/1/2021,21,-99,-99,-99,17,21,18,30,-99,-99,-99,24,34,19,21,-99,26,-99,-99,20,18,26,21,29,19,29,16,14,39,-99,22,14,-99,16,-99,-99,-99
2/1/2021,22,-99,-99,-99,12,19,8,27,-99,-99,-99,25,26,20,15,-99,26,-99,-99,22,17,22,19,25,20,27,13,13,35,-99,17,13,-99,17,-99,-99,-99
2/1/2021,23,-99,-99,-99,13,15,14,25,-99,-99,-99,22,25,19,15,-99,27,-99,-99,25,20,16,17,18,19,26,12,13,19,-99,14,15,-99,17,-99,-99,-99
2/1/2021,24,-99,-99,-99,18,12,7,21,-99,-99,-99,15,26,13,21,-99,27,-99,-99,28,11,17,16,15,17,22,15,12,9,-99,12,15,-99,14,-99,-99,-99
2/2/2021,1,-99,-99,-99,16,11,4,19,-99,-99,-99,9,24,12,17,-99,15,-99,-99,11,5,15,7,16,17,16,15,11,4,-99,12,8,-99,10,-99,-99,-99
2/2/2021,2,-99,-99,-99,10,9,2,10,-99,-99,-99,6,24,12,13,-99,21,-99,-99,11,2,13,4,15,13,9,14,4,7,-99,11,5,-99,11,-99,-99,-99
2/2/2021,3,-99,-99,-99,14,6,3,6,-99,-99,-99,2,19,10,11,-99,24,-99,-99,7,3,16,8,14,13,8,12,5,5,-99,11,7,-99,11,-99,-99,-99
2/2/2021,4,-99,-99,-99,8,4,4,5,-99,-99,-99,2,17,9,10,-99,24,-99,-99,5,2,7,7,14,10,7,9,4,4,-99,12,7,-99,11,-99,-99,-99
2/2/2021,5,-99,-99,-99,8,2,3,2,-99,-99,-99,5,15,7,8,-99,26,-99,-99,3,1,5,3,14,8,2,7,3,5,-99,11,3,-99,7,-99,-99,-99
2/2/2021,6,-99,-99,-99,3,1,1,2,-99,-99,-99,10,9,2,4,-99,25,-99,-99,1,1,4,5,14,3,1,3,2,4,-99,9,1,-99,2,-99,-99,-99
2/2/2021,7,-99,-99,-99,1,1,1,0,-99,-99,-99,3,3,1,1,-99,25,-99,-99,1,2,2,1,13,2,0,3,1,0,-99,2,1,-99,0,-99,-99,-99
2/2/2021,8,-99,-99,-99,1,2,2,2,-99,-99,-99,1,3,2,2,-99,27,-99,-99,1,2,0,1,16,3,0,3,1,2,-99,3,2,-99,1,-99,-99,-99
2/2/2021,9,-99,-99,-99,3,4,3,8,-99,-99,-99,2,5,4,5,-99,23,-99,-99,3,3,4,2,19,6,6,5,2,8,-99,6,5,-99,4,-99,-99,-99
2/2/2021,10,-99,-99,-99,8,7,6,16,-99,-99,-99,5,10,7,9,-99,26,-99,-99,5,4,8,5,-99,12,13,10,5,18,-99,15,-99,-99,10,-99,-99,-99
2/2/2021,11,-99,-99,-99,8,11,11,21,-99,-99,-99,10,16,15,16,-99,33,-99,-99,7,8,12,16,-99,22,15,19,8,27,-99,27,-99,-99,15,-99,-99,-99
2/2/2021,12,-99,-99,-99,18,20,19,30,-99,-99,-99,19,26,28,30,-99,34,-99,-99,16,19,29,34,-99,38,19,29,15,31,-99,39,-99,-99,22,-99,-99,-99
2/2/2021,13,-99,-99,-99,30,31,34,44,-99,-99,-99,33,41,50,38,-99,39,-99,-99,32,30,34,36,-99,52,33,37,32,-99,-99,45,-99,-99,34,-99,-99,-99
2/2/2021,14,-99,-99,-99,37,40,38,48,-99,-99,-99,41,41,56,54,-99,43,-99,-99,42,42,42,42,43,58,42,44,37,-99,-99,53,-99,-99,45,-99,-99,-99
2/2/2021,15,-99,-99,-99,45,48,41,52,-99,-99,-99,46,46,52,68,-99,45,-99,-99,58,53,44,48,58,59,44,52,40,-99,-99,60,38,-99,50,-99,-99,-99
2/2/2021,16,-99,-99,-99,42,45,43,50,-99,-99,-99,53,51,47,64,-99,49,-99,-99,46,55,44,51,64,54,42,50,38,-99,-99,63,41,-99,57,-99,-99,-99
2/2/2021,17,-99,-99,-99,47,46,39,53,-99,-99,-99,40,54,51,49,-99,58,-99,-99,38,40,43,52,76,44,45,44,42,51,-99,72,49,-99,58,-99,-99,-99
2/2/2021,18,-99,-99,-99,28,39,30,49,-99,-99,-99,38,47,45,39,-99,56,-99,-99,30,33,41,43,66,50,43,42,27,57,-99,46,30,-99,47,-99,-99,-99
2/2/2021,19,-99,-99,-99,21,17,10,28,-99,-99,-99,32,28,27,24,-99,53,-99,-99,27,16,25,30,47,24,29,20,20,32,-99,31,23,-99,25,-99,-99,-99
2/2/2021,20,-99,-99,-99,15,8,6,16,-99,-99,-99,8,22,20,20,-99,28,-99,-99,31,8,14,23,25,15,8,11,9,22,-99,14,24,-99,12,-99,-99,-99
2/2/2021,21,-99,-99,-99,12,7,1,6,-99,-99,-99,4,12,11,15,-99,30,-99,-99,24,9,11,18,19,8,3,7,6,19,-99,13,7,-99,1,-99,-99,-99
2/2/2021,22,-99,-99,-99,14,2,1,14,-99,-99,-99,1,14,2,6,-99,33,-99,-99,16,6,14,15,15,3,14,3,2,21,-99,5,5,-99,1,-99,-99,-99
2/2/2021,23,-99,-99,-99,17,1,1,19,-99,-99,-99,1,5,2,1,-99,34,-99,-99,6,2,10,2,18,2,20,3,1,21,-99,4,5,-99,1,-99,-99,-99
2/2/2021,24,-99,-99,-99,17,2,1,20,-99,-99,-99,1,6,2,1,-99,31,-99,-99,1,2,11,1,21,2,19,3,5,17,-99,2,3,-99,1,-99,-99,-99
2/3/2021,1,-99,-99,-99,21,11,3,16,-99,-99,-99,1,20,2,1,-99,32,-99,-99,10,2,20,1,17,2,20,3,1,19,-99,2,6,-99,1,-99,-99,-99
2/3/2021,2,-99,-99,-99,22,17,2,13,-99,-99,-99,1,22,2,1,-99,31,-99,-99,4,5,23,1,21,2,24,3,6,19,-99,7,12,-99,1,-99,-99,-99
2/3/2021,3,-99,-99,-99,20,5,3,17,-99,-99,-99,0,24,2,1,-99,33,-99,-99,2,4,7,1,29,2,24,3,1,23,-99,4,4,-99,1,-99,-99,-99
2/3/2021,4,-99,-99,-99,15,3,6,14,-99,-99,-99,0,20,2,1,-99,32,-99,-99,1,1,5,1,29,8,23,4,1,16,-99,6,9,-99,2,-99,-99,-99
2/3/2021,5,-99,-99,-99,16,1,1,8,-99,-99,-99,0,18,2,1,-99,27,-99,-99,1,1,3,1,30,6,21,8,1,10,-99,8,9,-99,1,-99,-99,-99
2/3/2021,6,-99,-99,-99,6,1,1,3,-99,-99,-99,0,8,1,1,-99,24,-99,-99,2,1,1,1,32,2,19,3,1,6,-99,3,5,-99,0,-99,-99,-99
2/3/2021,7,-99,-99,-99,1,1,1,1,-99,-99,-99,0,4,2,1,-99,21,-99,-99,2,1,0,1,32,2,11,3,1,3,-99,2,2,-99,0,-99,-99,-99
2/3/2021,8,-99,-99,-99,1,2,2,1,-99,-99,-99,0,3,2,2,-99,16,-99,-99,2,2,1,1,29,3,-99,3,1,3,-99,2,2,-99,1,-99,-99,-99
2/3/2021,9,-99,-99,-99,2,3,2,7,-99,-99,-99,1,5,5,4,-99,20,-99,-99,3,2,2,1,30,5,5,4,4,9,-99,6,5,-99,3,-99,-99,-99
2/3/2021,10,-99,-99,-99,7,10,6,15,-99,-99,-99,6,12,13,12,-99,29,-99,-99,4,5,6,9,34,14,12,10,9,13,-99,20,14,-99,12,-99,-99,-99
2/3/2021,11,-99,-99,-99,5,21,16,27,-99,-99,-99,16,17,25,25,-99,30,-99,-99,11,13,16,22,41,32,17,21,14,20,-99,33,14,-99,24,-99,-99,-99
2/3/2021,12,-99,-99,-99,18,29,29,40,-99,-99,-99,26,32,40,42,-99,32,-99,-99,25,29,37,33,49,46,26,34,22,34,-99,46,20,-99,33,-99,-99,-99
2/3/2021,13,-99,-99,-99,32,42,30,51,-99,-99,-99,36,34,50,66,-99,35,-99,-99,54,48,45,43,47,63,40,47,32,41,-99,53,31,-99,47,-99,-99,-99
2/3/2021,14,-99,-99,-99,35,43,44,58,-99,-99,-99,38,47,45,47,-99,39,-99,-99,36,50,48,47,65,60,47,58,33,46,-99,68,46,-99,61,-99,-99,-99
2/3/2021,15,-99,-99,-99,33,41,51,50,-99,-99,-99,42,50,48,44,-99,47,-99,-99,40,36,58,45,79,51,51,47,40,58,-99,73,40,-99,54,-99,-99,-99
2/3/2021,16,-99,-99,-99,40,47,43,60,-99,-99,-99,42,46,49,47,-99,56,-99,-99,41,39,52,48,75,52,62,47,-99,67,-99,58,41,-99,46,-99,-99,-99
2/3/2021,17,-99,-99,-99,41,44,44,56,-99,-99,-99,40,52,50,50,-99,57,-99,-99,41,38,46,47,62,50,51,43,-99,58,-99,54,45,-99,47,-99,-99,-99
2/3/2021,18,-99,-99,-99,33,39,34,52,-99,-99,-99,40,46,47,44,-99,49,-99,-99,36,32,40,41,57,46,47,38,-99,56,-99,49,37,-99,45,-99,-99,-99
2/3/2021,19,-99,-99,-99,24,25,16,34,-99,-99,-99,35,28,30,30,-99,46,-99,-99,25,16,21,32,49,29,32,24,-99,38,-99,36,21,-99,28,-99,-99,-99
2/3/2021,20,-99,-99,-99,16,7,2,13,-99,-99,-99,12,10,5,14,-99,41,-99,-99,25,4,11,41,37,12,8,40,-99,-99,-99,45,11,-99,6,-99,-99,-99
2/3/2021,21,-99,-99,-99,19,3,1,6,-99,-99,-99,1,13,2,5,-99,36,-99,-99,21,4,19,45,37,53,3,44,-99,11,-99,47,1,-99,16,-99,-99,-99
2/3/2021,22,-99,-99,-99,9,2,1,4,-99,-99,-99,1,5,2,2,-99,36,-99,-99,17,1,17,22,28,48,3,42,-99,11,-99,42,0,-99,19,-99,-99,-99
2/3/2021,23,-99,-99,-99,18,2,1,5,-99,-99,-99,1,7,1,1,-99,34,-99,-99,14,2,15,7,18,45,10,30,-99,15,-99,36,2,-99,1,-99,-99,-99
2/3/2021,24,-99,-99,-99,17,1,1,11,-99,-99,-99,1,10,2,2,-99,27,-99,-99,2,2,6,3,47,9,18,10,-99,15,-99,19,3,-99,1,-99,-99,-99
2/4/2021,1,-99,-99,-99,19,2,2,10,-99,-99,-99,0,7,3,1,-99,31,-99,-99,1,2,1,5,48,3,21,4,-99,17,-99,24,4,-99,1,-99,-99,-99
2/4/2021,2,-99,-99,-99,11,2,3,5,-99,-99,-99,0,6,2,1,-99,30,-99,-99,2,2,1,2,46,4,22,6,-99,20,-99,13,2,-99,6,-99,-99,-99
2/4/2021,3,-99,-99,-99,12,3,1,2,-99,-99,-99,0,11,3,1,-99,33,-99,-99,2,1,4,6,44,5,24,5,-99,24,-99,26,2,-99,16,-99,-99,-99
2/4/2021,4,-99,-99,-99,8,3,1,2,-99,-99,-99,0,13,2,1,-99,30,-99,-99,2,2,2,3,40,2,15,5,-99,22,-99,30,2,-99,21,-99,-99,-99
2/4/2021,5,-99,-99,-99,6,3,1,1,-99,-99,-99,0,12,2,1,-99,32,-99,-99,2,2,1,1,36,3,20,6,-99,20,-99,23,4,-99,10,-99,-99,-99
2/4/2021,6,-99,-99,-99,2,2,2,1,-99,-99,-99,0,7,2,1,-99,32,-99,-99,1,2,0,1,37,2,23,4,-99,9,-99,20,2,-99,2,-99,-99,-99
2/4/2021,7,-99,-99,-99,1,1,1,1,-99,-99,-99,0,3,2,1,-99,31,-99,-99,2,2,1,1,37,2,14,3,-99,7,-99,15,1,-99,4,-99,-99,-99
2/4/2021,8,-99,-99,-99,1,2,1,2,-99,-99,-99,0,6,2,2,-99,32,-99,-99,3,3,1,1,36,3,0,4,-99,5,-99,12,2,-99,2,-99,-99,-99
2/4/2021,9,-99,-99,-99,3,5,1,6,-99,-99,-99,1,6,4,4,-99,29,-99,-99,3,2,2,1,36,6,1,5,-99,15,-99,11,4,-99,7,-99,-99,-99
2/4/2021,10,-99,-99,-99,9,16,4,21,-99,-99,-99,4,8,14,14,-99,34,-99,-99,5,5,6,16,42,19,10,11,-99,27,-99,28,9,-99,16,-99,-99,-99
2/4/2021,11,-99,-99,-99,5,30,14,37,-99,-99,-99,23,-99,25,34,-99,43,-99,-99,15,16,24,40,55,40,26,22,-99,28,-99,47,15,-99,30,-99,-99,-99
2/4/2021,12,-99,-99,-99,27,42,33,59,-99,-99,-99,47,-99,55,63,-99,49,-99,-99,33,40,42,58,62,65,49,43,-99,49,-99,62,40,-99,47,-99,-99,-99
2/4/2021,13,-99,-99,-99,48,53,55,69,-99,-99,-99,54,-99,63,74,-99,64,-99,-99,49,69,59,56,64,74,59,54,-99,66,-99,63,48,-99,51,-99,-99,-99
2/4/2021,14,-99,-99,-99,54,61,66,78,-99,-99,-99,58,-99,67,80,-99,80,-99,-99,57,88,67,60,77,73,71,58,-99,-99,-99,76,57,-99,70,-99,-99,-99
2/4/2021,15,-99,-99,-99,58,69,70,79,-99,-99,-99,59,63,76,86,-99,80,-99,-99,64,89,66,63,92,78,71,62,-99,-99,-99,92,55,-99,86,-99,-99,-99
2/4/2021,16,-99,-99,-99,61,73,63,85,-99,-99,-99,73,74,80,87,-99,89,-99,-99,56,100,70,66,100,85,74,69,-99,-99,-99,102,59,-99,92,-99,-99,-99
2/4/2021,17,-99,-99,-99,59,64,58,81,-99,-99,-99,65,-99,75,80,-99,88,-99,-99,56,73,67,64,109,97,76,74,-99,-99,-99,99,65,-99,87,-99,-99,-99
2/4/2021,18,-99,-99,-99,53,55,56,63,-99,-99,-99,50,63,65,71,-99,73,-99,-99,48,77,54,64,102,77,63,68,-99,-99,-99,101,59,-99,78,-99,-99,-99
2/4/2021,19,-99,-99,-99,32,35,21,51,-99,-99,-99,37,25,40,40,-99,62,-99,-99,42,29,29,55,86,45,43,43,-99,45,-99,74,36,-99,64,-99,-99,-99
2/4/2021,20,-99,-99,-99,22,14,2,39,-99,-99,-99,16,14,27,6,-99,49,-99,-99,27,12,42,49,81,56,37,39,-99,36,-99,46,7,-99,49,-99,-99,-99
2/4/2021,21,-99,-99,-99,35,12,4,28,-99,-99,-99,1,23,37,16,-99,48,-99,-99,5,21,46,45,78,37,32,39,-99,42,-99,33,2,-99,22,-99,-99,-99
2/4/2021,22,-99,-99,-99,23,3,2,3,-99,-99,-99,1,11,32,14,-99,51,-99,-99,8,2,34,31,72,31,28,32,-99,39,-99,30,2,-99,31,-99,-99,-99
2/4/2021,23,-99,-99,-99,3,7,1,4,-99,-99,-99,1,12,23,2,-99,45,-99,-99,2,2,8,29,57,36,10,34,-99,36,-99,19,1,-99,24,-99,-99,-99
2/4/2021,24,-99,-99,-99,9,6,1,3,-99,-99,-99,1,11,13,1,-99,43,-99,-99,1,13,12,25,53,8,27,33,-99,44,-99,40,2,-99,23,-99,-99,-99
2/5/2021,1,-99,-99,-99,7,11,1,2,-99,-99,-99,0,14,3,1,-99,45,-99,-99,1,5,5,7,51,6,20,13,-99,40,-99,31,2,-99,23,-99,-99,-99
2/5/2021,2,-99,-99,-99,10,13,1,2,-99,-99,-99,1,14,3,1,-99,45,-99,-99,2,8,11,18,51,13,37,7,-99,41,-99,31,4,-99,25,-99,-99,-99
2/5/2021,3,-99,-99,-99,13,12,1,3,-99,-99,-99,1,22,5,1,-99,48,-99,-99,1,11,1,16,56,6,39,7,-99,38,-99,28,9,-99,20,-99,-99,-99
2/5/2021,4,-99,-99,-99,13,13,1,8,-99,-99,-99,1,25,6,1,-99,48,-99,-99,1,13,1,2,54,7,29,5,-99,39,-99,38,4,-99,20,-99,-99,-99
2/5/2021,5,-99,-99,-99,15,7,1,3,-99,-99,-99,1,21,6,1,-99,47,-99,-99,1,14,3,1,53,2,40,7,-99,45,-99,31,4,-99,9,-99,-99,-99
2/5/2021,6,-99,-99,-99,4,2,1,6,-99,-99,-99,0,18,2,1,-99,47,-99,-99,2,4,1,1,55,2,39,4,-99,49,-99,20,2,-99,6,-99,-99,-99
2/5/2021,7,-99,-99,-99,1,2,1,1,-99,-99,-99,0,4,2,1,-99,46,-99,-99,2,2,1,1,57,3,7,4,-99,14,-99,12,1,-99,4,-99,-99,-99
2/5/2021,8,-99,-99,-99,1,2,1,2,-99,-99,-99,1,3,2,1,-99,45,-99,-99,2,2,1,1,54,3,0,4,-99,17,-99,16,3,-99,1,-99,-99,-99
2/5/2021,9,-99,-99,-99,3,5,2,7,-99,-99,-99,1,5,3,4,-99,39,-99,-99,3,2,5,1,52,9,4,4,-99,33,-99,13,6,-99,5,-99,-99,-99
2/5/2021,10,-99,-99,-99,18,14,6,28,-99,-99,-99,12,12,22,11,-99,47,-99,-99,5,11,11,11,57,24,22,-99,-99,34,-99,27,13,-99,14,-99,-99,-99
2/5/2021,11,-99,-99,-99,24,27,13,51,-99,-99,-99,32,30,-99,38,-99,59,-99,-99,20,30,31,42,67,48,47,-99,-99,44,-99,51,25,-99,29,-99,-99,-99
2/5/2021,12,-99,-99,-99,28,47,42,75,-99,-99,-99,53,60,-99,72,-99,68,-99,-99,56,53,57,62,79,78,69,-99,-99,70,-99,71,45,-99,57,-99,-99,-99
2/5/2021,13,-99,-99,-99,59,66,70,93,-99,-99,-99,-99,80,-99,93,-99,64,-99,-99,80,77,83,68,84,87,86,-99,-99,92,-99,80,75,-99,76,-99,-99,-99
2/5/2021,14,-99,-99,-99,73,72,83,105,-99,-99,-99,-99,93,-99,87,-99,64,-99,-99,84,81,91,61,82,89,98,-99,-99,106,-99,92,93,-99,85,-99,-99,-99
2/5/2021,15,-99,-99,-99,83,80,96,108,-99,-99,-99,-99,109,-99,101,-99,78,-99,-99,98,86,100,55,80,76,100,-99,-99,71,-99,97,109,-99,88,-99,-99,-99
2/5/2021,16,-99,-99,-99,90,85,101,105,-99,-99,-99,-99,111,-99,116,-99,79,-99,-99,114,94,109,65,93,90,84,71,-99,68,-99,83,120,-99,92,-99,-99,-99
2/5/2021,17,-99,-99,-99,72,68,95,70,-99,-99,-99,-99,110,-99,114,-99,73,-99,-99,112,101,98,80,91,100,62,64,-99,67,-99,92,112,-99,90,-99,-99,-99
2/5/2021,18,-99,-99,-99,66,61,81,88,-99,-99,-99,-99,86,-99,90,-99,68,-99,-99,95,101,71,53,89,74,77,52,-99,78,-99,91,97,-99,79,-99,-99,-99
2/5/2021,19,-99,-99,-99,41,48,54,75,-99,-99,-99,-99,54,-99,65,-99,60,-99,-99,54,71,55,54,88,62,63,50,-99,64,-99,94,48,-99,64,-99,-99,-99
2/5/2021,20,-99,-99,-99,28,35,50,60,-99,-99,-99,-99,45,-99,54,-99,54,-99,-99,44,47,42,52,73,54,57,49,-99,55,-99,76,37,-99,56,-99,-99,-99
2/5/2021,21,-99,-99,-99,16,29,31,51,-99,-99,-99,-99,25,-99,42,-99,46,-99,-99,35,45,33,47,72,42,50,42,-99,49,-99,62,36,-99,53,-99,-99,-99
2/5/2021,22,-99,-99,-99,29,32,29,41,-99,-99,-99,-99,22,-99,21,-99,40,-99,-99,29,43,52,47,66,32,31,39,-99,58,-99,45,23,-99,42,-99,-99,-99
2/5/2021,23,-99,-99,-99,7,31,27,33,-99,-99,-99,-99,12,-99,17,-99,37,-99,-99,28,37,46,42,64,26,27,35,-99,52,-99,33,7,-99,32,-99,-99,-99
2/5/2021,24,-99,-99,-99,9,23,36,13,-99,-99,-99,-99,6,-99,30,-99,37,-99,-99,8,11,32,42,61,26,22,33,-99,46,-99,16,2,-99,33,-99,-99,-99
